pivot_w,rr,sl_points,max_trades_day,no_new_last_min,wait_open,dt_tol,db_tol,min_bars,max_bars,cooldown,trades,win_rate,profit_factor,total_return,monthly_return,max_dd,score
3,1.6,160.0,2,30,25,0.0015,0.0012,3,50,2,69,0.43478260869565216,0.8975994368881931,-0.008600167992108054,-0.00584192666479455,-0.024951256378175413,1.5024562037448805
2,1.5,150.0,3,30,20,0.0006,0.0015,2,30,4,69,0.43478260869565216,1.0011771501677882,-0.00012810770060456278,-8.690220143403593e-05,-0.025738947981366,1.699136819752014
2,1.8,130.0,3,50,15,0.0008,0.0008,5,20,6,44,0.4318181818181818,0.9225937690482356,-0.00444435193352255,-0.003016935061177839,-0.019380851906084517,1.5334700616464234
3,1.8,180.0,3,20,20,0.0006,0.001,4,50,6,49,0.42857142857142855,0.9840503553177564,-0.0009283776767103902,-0.0006298485728553072,-0.017097047050967706,1.670954462087986
2,1.5,130.0,3,20,10,0.001,0.0012,5,20,4,66,0.3787878787878788,0.7046428573055511,-0.025839556868837432,-0.01760165586030482,-0.03370642811710334,1.058912470373268
3,1.4,130.0,3,30,15,0.0012,0.0012,4,24,4,77,0.4935064935064935,1.222892685569055,0.018986182244429273,0.012840060527528951,-0.018150797392630147,2.200654728218033
3,1.5,140.0,3,20,20,0.0012,0.001,3,30,0,74,0.5135135135135135,1.4026166719905095,0.028024550863900988,0.01892549570549784,-0.015717050643129005,2.5260266697709732
3,1.5,120.0,2,50,25,0.0012,0.0006,5,50,2,50,0.56,1.5681742102569585,0.02820098890890943,0.01904411785419291,-0.007367823937542206,2.7654073145937277
3,1.5,120.0,1,50,10,0.0008,0.0015,3,50,2,47,0.40425531914893614,0.8601454260442338,-0.00941680139126766,-0.006397495513377538,-0.02441514955666535,1.3900472776193382
2,1.8,130.0,3,40,10,0.0008,0.0008,2,24,6,74,0.4189189189189189,0.9401960158182187,-0.006308222806537422,-0.0042834651532343004,-0.0288392558570153,1.5679907673593618
3,1.4,150.0,2,20,15,0.0006,0.0008,5,40,4,44,0.4772727272727273,1.0524982412995996,0.0021740577257904903,0.00147423232795596,-0.009351995254531675,1.8244292490458567
3,1.5,120.0,3,50,25,0.001,0.0008,4,20,2,59,0.5423728813559322,1.5796986141515525,0.03464016699305117,0.023368813564272672,-0.012447658952765117,2.8093124760249197
3,1.4,150.0,1,50,25,0.0015,0.0015,3,60,2,46,0.5,1.1038002526937347,0.005400260765894727,0.00366003180916441,-0.018296966368889778,1.8701988353005785
2,1.5,180.0,2,50,15,0.0012,0.0012,2,40,2,65,0.4307692307692308,0.9189177673094723,-0.005619183809102091,-0.0038151631692910914,-0.019300418986923473,1.5745528316883388
3,1.6,160.0,1,50,10,0.0015,0.0012,5,24,2,47,0.46808510638297873,1.0403735573744985,0.0021119065178127894,0.001432101778549244,-0.0207714970812638,1.744888167802559
2,1.6,160.0,3,50,20,0.0015,0.0012,2,30,2,77,0.4155844155844156,0.7948638943498052,-0.01966093398455837,-0.013379313822388328,-0.0333920174466219,1.2574092262658696
2,1.6,180.0,2,50,10,0.0015,0.0015,4,60,6,69,0.37681159420289856,0.6608320391525664,-0.030407989997150886,-0.020729168769385242,-0.04933369853194303,0.8819125173821095
2,1.8,120.0,1,30,25,0.0008,0.0015,2,30,6,47,0.46808510638297873,1.2692934150428008,0.015284054863886176,0.010342450512254464,-0.01605686945783069,2.187838509915253
2,1.8,140.0,2,40,20,0.0006,0.0015,4,30,0,56,0.375,0.8122079095504153,-0.014252906185425185,-0.009690600833570095,-0.034300503913942904,1.2549840341734047
3,1.6,180.0,2,30,30,0.001,0.0012,4,50,0,59,0.4406779661016949,0.8244511529609809,-0.011649708131434289,-0.007917330622066787,-0.017086222404136153,1.39832075004012
2,1.5,120.0,3,30,15,0.0015,0.0015,5,30,0,79,0.43037974683544306,1.052993146494203,0.004592606058514859,0.0031130459678070377,-0.026766672957527993,1.8212940497385928
3,1.6,120.0,3,50,20,0.001,0.0015,3,24,6,72,0.4444444444444444,1.0718083952744146,0.006190663412574571,0.004195196830445669,-0.020424174667761474,1.8787291195486182
2,1.8,180.0,3,20,15,0.0015,0.0006,2,24,0,70,0.44285714285714284,0.9234350057812611,-0.005742090421096524,-0.003898688396226202,-0.018488519343258236,1.5980318854425326
3,1.5,160.0,3,20,20,0.0012,0.001,2,30,6,67,0.4626865671641791,1.0877701835876727,0.005939514410840507,0.004025163781500307,-0.015588981656888934,1.9178226956921778
3,1.8,160.0,1,40,25,0.001,0.001,3,30,0,41,0.4146341463414634,0.9088299481210036,-0.005103485262132557,-0.0034647394668345655,-0.019411560934414762,1.5015576408403402
2,1.4,160.0,1,30,25,0.0012,0.0015,2,60,4,47,0.46808510638297873,1.063386010343954,0.0031862738222105946,0.0021602667922404617,-0.01390211288581511,1.826448472538964
2,1.8,150.0,2,30,20,0.0008,0.001,2,40,0,65,0.46153846153846156,1.1505750930051353,0.01047607945052409,0.007094411748217233,-0.019859874022284507,2.005958689359734
3,1.8,140.0,3,40,25,0.001,0.0008,3,30,4,57,0.45614035087719296,1.1453216111491353,0.009369214633636602,0.006345963344349448,-0.015277353732930599,1.999586001080915
3,1.5,140.0,3,50,25,0.0006,0.0008,5,20,4,42,0.47619047619047616,1.1135275002346374,0.005077494144049455,0.0034414544005236802,-0.009485542463309793,1.9259096307762869
3,1.8,140.0,2,40,20,0.0015,0.0012,2,40,2,66,0.45454545454545453,1.1421256814731215,0.010899948899870893,0.007380957228933616,-0.02330664378417313,1.9773963173361124
3,1.5,150.0,3,40,30,0.0015,0.0015,5,20,0,71,0.4788732394366197,1.114887355109007,0.00863789133757531,0.005851306666794898,-0.025507812944501662,1.9235946083308597
2,1.4,180.0,2,20,25,0.0012,0.001,5,20,4,55,0.43636363636363634,0.8131698082827181,-0.010468082309311288,-0.007112915800526531,-0.016288401189823665,1.3826209788809227
3,1.5,140.0,2,20,30,0.0008,0.0012,4,20,2,63,0.42857142857142855,0.8606461740532148,-0.01040725761907857,-0.007071516570831826,-0.024009721721549138,1.4278387981838727
2,1.5,160.0,3,20,25,0.001,0.0012,2,30,6,74,0.44594594594594594,0.9860506361023512,-0.0013441183223396047,-0.0009119646916377899,-0.021338466386130794,1.7087494383036397
3,1.5,150.0,1,20,10,0.001,0.0008,4,50,6,46,0.4782608695652174,0.986355093744674,-0.0009414670185676766,-0.0006387302517920634,-0.018299294659869902,1.659627030643455
3,1.8,130.0,2,50,10,0.0008,0.0006,3,20,0,55,0.4,0.7930502262190179,-0.01614437586476869,-0.010979994377269375,-0.029997477063011146,1.239250521932305
3,1.5,120.0,3,50,30,0.0008,0.001,5,20,0,53,0.49056603773584906,1.2334289674818777,0.013631725223899771,0.009226774583275255,-0.01607453876990972,2.1400104152695603
3,1.4,150.0,2,50,10,0.0012,0.001,3,24,6,67,0.44776119402985076,0.9463432662370137,-0.004554486380355938,-0.0030917519658417714,-0.021515162082302308,1.6131899111349726
2,1.6,180.0,2,20,30,0.001,0.0015,5,30,6,54,0.4074074074074074,0.7569334240944826,-0.014368685627228595,-0.009769503493640919,-0.021898748119416167,1.2408516194760995
3,1.8,140.0,3,40,10,0.0008,0.0012,5,50,6,62,0.41935483870967744,0.9629914506103893,-0.003148309120097448,-0.0021367027725232024,-0.022606965970662474,1.6267517579114235
2,1.6,140.0,3,40,25,0.0015,0.0006,4,60,2,65,0.4307692307692308,0.9095034971210462,-0.007804222956519058,-0.005300574081465004,-0.028960856682248237,1.4905855129363599
3,1.6,120.0,2,30,20,0.0008,0.0012,5,60,6,56,0.4107142857142857,0.9590840780765707,-0.0029762232981651593,-0.0020198550838339546,-0.01405538357327607,1.6581349750045278
3,1.5,160.0,3,40,30,0.0006,0.0008,3,24,0,47,0.46808510638297873,0.9975231201331135,-0.0002531129776713881,-0.00017170331804094996,-0.01656523010483557,1.6930196730263292
3,1.5,150.0,2,40,30,0.0008,0.0015,3,20,2,60,0.4,0.7566630176525592,-0.018831237041755933,-0.012812969052453882,-0.03303720282666833,1.1642675570991976
2,1.5,160.0,2,30,20,0.0006,0.0015,5,50,0,49,0.3469387755102041,0.6895893436609795,-0.018447527789903106,-0.012551104158158188,-0.026090374880020084,1.0799329329460832
2,1.5,160.0,3,30,25,0.0015,0.0012,3,24,4,79,0.43037974683544306,0.9221799972952357,-0.0073929175240753375,-0.005020884311427221,-0.023605717854000674,1.5789686143274317
2,1.6,130.0,2,20,15,0.0006,0.0012,4,24,4,56,0.39285714285714285,0.8470258497992125,-0.01122814880792311,-0.007630310415107089,-0.02937322132158393,1.3532569634484581
3,1.6,130.0,1,30,30,0.0008,0.0012,4,60,2,43,0.4186046511627907,0.8490379133766724,-0.008482404405765753,-0.005761822347590706,-0.022163985324668678,1.3819783793362708
2,1.6,120.0,1,40,20,0.0012,0.0012,4,20,0,44,0.4090909090909091,0.9272450021470722,-0.0045589630141250614,-0.003094793104135407,-0.025196572757506974,1.5049297218424833
3,1.4,180.0,1,40,30,0.0008,0.0015,5,30,2,41,0.43902439024390244,0.741356043625184,-0.012101505601791684,-0.008224982302153294,-0.01857752872462992,1.2172690346727701
2,1.6,130.0,3,40,30,0.001,0.001,4,24,6,62,0.41935483870967744,0.9502001980258072,-0.004147637782349944,-0.0028153834478344963,-0.03137691879884097,1.5495157166629892
2,1.6,140.0,2,50,30,0.0015,0.001,4,24,6,60,0.4166666666666667,0.9239889029616395,-0.006216796327525698,-0.00422132158519728,-0.03263480109550854,1.4864039751878297
2,1.8,140.0,1,40,30,0.0015,0.001,5,20,6,39,0.41025641025641024,0.8779200701829881,-0.006144144127495421,-0.004171940409222863,-0.018642168737844744,1.4491515695736308
3,1.4,160.0,1,40,15,0.0006,0.0006,2,40,0,37,0.4594594594594595,1.0326161428483307,0.0011514112614665617,0.0007809022536222621,-0.017972217343678265,1.7198381282394046
3,1.6,180.0,1,20,15,0.0012,0.0006,2,40,2,40,0.475,1.0022077435582224,-2.8971055248128152e-05,-1.965227947409165e-05,-0.013162573660876586,1.7041789551362814
3,1.8,180.0,1,50,10,0.001,0.0015,4,20,2,48,0.4166666666666667,1.0093156297130597,0.00036857158718506255,0.00025000155270782365,-0.02504987797146696,1.6656741891624502
3,1.4,140.0,2,50,15,0.001,0.0012,4,20,6,61,0.5081967213114754,1.3304451239944464,0.02001997545384082,0.013536979050428277,-0.013271862850730898,2.3568323412907106
2,1.8,140.0,3,20,25,0.0012,0.0006,5,60,0,54,0.4444444444444444,0.9545569561089504,-0.0028238495353073434,-0.0019163974604399225,-0.019778452639701904,1.6128335386416948
3,1.8,140.0,2,50,30,0.0015,0.0015,2,40,2,64,0.421875,0.9029406116681902,-0.008372469994158638,-0.005687046298324061,-0.031381430520064146,1.4606259639953079
3,1.6,130.0,2,30,30,0.0008,0.0012,4,50,2,62,0.4032258064516129,0.8146403531017111,-0.014637719883064282,-0.00995285946030855,-0.023562617877859182,1.335961946702943
2,1.4,140.0,3,40,30,0.0008,0.0015,5,20,0,56,0.4107142857142857,0.8523952139128989,-0.009705107997771023,-0.006593670322656675,-0.023421793301344973,1.4053126984800248
2,1.6,180.0,3,50,20,0.0008,0.0012,4,40,6,54,0.37037037037037035,0.7227267163173041,-0.01804976906120248,-0.01227968586239958,-0.025018847939180744,1.1507394999416751
3,1.6,120.0,3,50,20,0.0012,0.0015,3,20,0,76,0.4605263157894737,1.0762000144559258,0.006970740134723652,0.004723237815441594,-0.019162893153409355,1.9071085652869653
3,1.6,130.0,3,40,30,0.0012,0.0012,5,30,6,62,0.45161290322580644,1.1090507131346523,0.007490337505597466,0.005074884963411241,-0.017987454497294775,1.9312504224254996
2,1.5,150.0,3,40,30,0.0008,0.0015,2,20,0,73,0.4657534246575342,0.992787859224119,-0.0008260182343705624,-0.0005603945989579584,-0.027077024589082677,1.6847364845100186
3,1.6,140.0,3,40,20,0.0015,0.001,3,20,0,72,0.4722222222222222,1.1960562689672443,0.015601341156624704,0.01055661976103961,-0.02161600879978065,2.1088413087404994
2,1.6,140.0,1,50,15,0.001,0.001,3,24,6,46,0.5,1.3370704773227753,0.01693190147934387,0.011454517921746676,-0.012809367316963027,2.315385655456358
3,1.6,180.0,3,20,30,0.0015,0.0006,4,50,2,59,0.4067796610169492,0.7300273163650942,-0.01777018591942381,-0.012088928109168506,-0.022020064727357846,1.193709161310146
3,1.8,160.0,1,20,25,0.0015,0.0015,5,20,6,47,0.425531914893617,0.8908937441801396,-0.006694825864474119,-0.0045462637731484845,-0.02052806407953267,1.4743021216078254
2,1.5,120.0,2,30,10,0.001,0.0006,2,60,2,75,0.41333333333333333,0.8962787145691272,-0.010441127976837938,-0.00709456971869904,-0.029358298001239014,1.4790117260966644
2,1.6,180.0,2,50,20,0.0015,0.001,2,30,2,68,0.4411764705882353,0.9623451402571137,-0.00286478363518361,-0.0019441900967011039,-0.019025485920833196,1.6638112740870625
3,1.4,150.0,1,50,30,0.001,0.0006,5,20,0,35,0.5142857142857142,1.2123221835985276,0.007198126303421093,0.004877132798551065,-0.010524686205906075,2.0618522205507634
2,1.8,180.0,3,30,10,0.0008,0.0015,4,30,0,71,0.3380281690140845,0.7160975062379252,-0.025016288884644466,-0.017038555324430882,-0.039841845041890034,1.0562867465101005
3,1.5,140.0,1,20,15,0.001,0.0006,3,40,6,41,0.5121951219512195,1.146585010051914,0.0064190583359222675,0.004349813047475504,-0.011699012763575545,1.9669819428762216
2,1.5,130.0,1,20,30,0.0015,0.0008,3,20,6,46,0.4782608695652174,1.1092219641965184,0.005796220731980828,0.003928144890472662,-0.017677852017947804,1.884190993310872
2,1.6,130.0,2,30,10,0.0012,0.0008,5,40,0,59,0.3898305084745763,0.7630569221059322,-0.017916364721643596,-0.01218866277310593,-0.026584888125388728,1.2150667522217184
2,1.6,150.0,3,50,10,0.0015,0.0006,3,40,0,81,0.48148148148148145,1.0012165613604411,-0.00016197971562037505,-0.0001098799720880006,-0.023716098061513202,1.7411492138948783
3,1.6,140.0,1,50,30,0.0015,0.0012,4,24,4,44,0.4772727272727273,1.1338488397175897,0.0068983049140942665,0.004674211302901243,-0.017589153814409064,1.9226320271131399
3,1.4,160.0,2,20,15,0.0015,0.0006,5,30,6,55,0.509090909090909,1.3379692664462832,0.017071980491320193,0.011549025041984518,-0.013114045831461363,2.3381618250165332
2,1.5,120.0,2,20,20,0.001,0.0015,2,24,0,75,0.48,1.2342116316193408,0.019915265261100545,0.013466400352017516,-0.018731891388209188,2.214157301915896
3,1.8,160.0,1,30,25,0.0006,0.0012,4,24,2,42,0.35714285714285715,0.752913014408727,-0.012748608865934652,-0.008665706390740047,-0.029294505378204105,1.1692768382179455
3,1.8,160.0,3,20,15,0.001,0.0015,4,20,4,65,0.38461538461538464,0.8215679888261865,-0.014332680541084608,-0.00974496602820396,-0.020442684579787596,1.3742361475349223
3,1.8,150.0,3,20,30,0.0008,0.0006,2,24,4,50,0.36,0.5605394873991033,-0.027540953104441823,-0.01876586568604599,-0.029684799811562357,0.8175735067409129
3,1.5,180.0,3,30,20,0.0008,0.001,3,40,6,55,0.41818181818181815,0.871716332931992,-0.007875425015659299,-0.00534899562760649,-0.022121787395881665,1.449551810001846
2,1.6,180.0,3,50,20,0.0006,0.0012,4,20,6,47,0.3617021276595745,0.7598771045469125,-0.013434993987965327,-0.009133285828590298,-0.02203406228040916,1.2320449965091913
2,1.6,180.0,1,40,25,0.001,0.0006,2,60,6,44,0.4772727272727273,1.1211234056165442,0.005236335249992452,0.003549024345944618,-0.013755512859184416,1.9175442260372666
2,1.8,130.0,3,30,10,0.0015,0.0015,4,30,2,90,0.4,0.8149641462816237,-0.02304548312784227,-0.015691180422171214,-0.058218940252171114,1.1526031345320389
3,1.8,120.0,2,50,15,0.0015,0.0006,4,20,2,58,0.5172413793103449,1.4516815606498685,0.03004164925738828,0.02028123338862553,-0.01583747275805991,2.5697473715354477
3,1.6,130.0,3,40,15,0.0012,0.001,4,60,0,75,0.48,1.2705806399005457,0.02209317542026623,0.01493391613258499,-0.016515997253204184,2.2937463053922733
3,1.6,130.0,1,30,20,0.001,0.0012,5,60,4,43,0.4883720930232558,1.251629202896653,0.011673816833715156,0.007904010054048394,-0.011275445452786359,2.1605232120606486
2,1.4,160.0,1,20,25,0.001,0.001,4,60,0,43,0.37209302325581395,0.756390659130596,-0.013807613675360764,-0.009387165722609891,-0.024373431892394715,1.2007480715606464
3,1.6,140.0,1,40,25,0.0006,0.001,4,24,0,40,0.45,1.0831338940879864,0.0036424123769660532,0.002469344171232235,-0.023294191315853086,1.784690446606719
2,1.5,150.0,1,20,20,0.0006,0.001,5,50,6,34,0.35294117647058826,0.8946792108326171,-0.004060213408978108,-0.002756001614415915,-0.013481593246753687,1.5040812438530762
3,1.6,150.0,3,30,20,0.0012,0.0015,2,20,6,71,0.39436619718309857,0.9055194530262833,-0.008147705679255601,-0.005534172644424129,-0.021396721773961125,1.5431254677402653
3,1.8,130.0,2,30,15,0.001,0.0008,5,30,2,52,0.5192307692307693,1.6065829610412075,0.03183295495428373,0.021484494885600336,-0.0074233224273437814,2.8472104660825512
2,1.4,120.0,2,50,30,0.0012,0.0006,2,20,2,67,0.5074626865671642,1.193803317615739,0.014278416152866624,0.009663498905459589,-0.024855298396885495,2.0663811772859724
3,1.6,150.0,2,20,30,0.0008,0.0008,3,50,4,51,0.43137254901960786,0.7997420377200432,-0.012087702299678038,-0.008215582267553923,-0.016927123692829893,1.3398256562826538
2,1.8,160.0,1,30,20,0.0008,0.0006,2,60,0,44,0.4090909090909091,1.0069991945562329,0.0001935067526916967,0.0001312590339308528,-0.014228839480672217,1.7161758272217629
3,1.5,160.0,1,20,30,0.001,0.0015,5,24,2,44,0.45454545454545453,0.9524966057240986,-0.0024183472353925817,-0.0016410972434727222,-0.015575866367762536,1.6121609324317907
3,1.4,140.0,1,50,15,0.0008,0.0012,2,24,2,41,0.4634146341463415,1.010063296957017,0.00034313027895249704,0.00023274570372455727,-0.01598100959534554,1.7035708534932485
3,1.4,120.0,1,20,25,0.001,0.0006,2,20,0,41,0.5121951219512195,1.1334694369453577,0.006145273471948265,0.004164467916169423,-0.011189904811744089,1.9488804698769273
3,1.4,130.0,1,40,25,0.0008,0.0015,3,30,2,44,0.4318181818181818,0.8947948044451489,-0.006122466460144804,-0.004157206480106979,-0.019616424352776884,1.4812360087102063
2,1.5,120.0,3,20,10,0.0012,0.0012,2,24,4,94,0.425531914893617,0.8884844253482274,-0.014168095873393516,-0.009632805251613141,-0.04320299633058855,1.4114462180259046
2,1.6,120.0,2,20,25,0.0012,0.0008,4,24,2,65,0.46153846153846156,1.1161780027792951,0.009137048958960392,0.00618894227695832,-0.027507640740583428,1.9012326979411087
3,1.8,120.0,1,50,15,0.0015,0.0006,2,30,4,43,0.4883720930232558,1.2410643978789528,0.012952272118292862,0.008767828696441882,-0.01673647394598876,2.118820382714032
2,1.5,120.0,3,30,20,0.0008,0.0008,3,40,4,74,0.4864864864864865,1.2215020859549415,0.01811249763128342,0.012250899836359297,-0.024630086980126586,2.147479805742527
2,1.8,130.0,2,40,15,0.0006,0.0012,3,20,6,61,0.45901639344262296,1.3266669892593173,0.02151607611250106,0.01454515407679513,-0.01689212761492187,2.3375089508138056
3,1.6,160.0,1,30,10,0.001,0.0012,3,30,6,48,0.4166666666666667,0.9108881568467024,-0.00559520533738711,-0.0037988681980363204,-0.024445118036630187,1.489270581465982
2,1.5,150.0,3,30,10,0.0006,0.0006,5,30,2,41,0.36585365853658536,0.6475444536513765,-0.01790842920527591,-0.012183248417788173,-0.02437741192513776,1.0100862215839328
2,1.4,150.0,3,30,30,0.001,0.0012,3,50,4,77,0.45454545454545453,1.0317488866063635,0.002423159368866612,0.001643082866050527,-0.02687540776794195,1.7720155462302976
2,1.5,130.0,1,40,15,0.0008,0.0006,3,60,4,43,0.4883720930232558,1.2309003061937736,0.010772110806393398,0.0072945398132491235,-0.01285046909451748,2.1151039632295485
2,1.6,180.0,2,40,20,0.0006,0.0012,3,30,2,58,0.4482758620689655,1.1298665713849865,0.006834860714575841,0.004631269273795979,-0.011750782779010205,1.9863453145937864
2,1.4,150.0,1,20,30,0.0006,0.001,2,30,0,44,0.4772727272727273,1.1732495135805365,0.007286135546417105,0.004936694463639091,-0.014256058131292604,2.0038314772921617
2,1.8,150.0,3,20,15,0.0012,0.0006,5,24,6,50,0.46,0.9483369413151883,-0.0028521941080902335,-0.0019356422662154538,-0.01722265116023758,1.6086843668816333
2,1.4,120.0,3,40,25,0.0015,0.0012,4,24,2,79,0.4177215189873418,0.8151219351074062,-0.01972411364157578,-0.0134224460875777,-0.04072382870896485,1.2484603617066985
2,1.8,180.0,2,50,20,0.0008,0.0008,3,50,0,58,0.5,1.2180490076178345,0.012062731019590434,0.008166826291511775,-0.01315439142507524,2.1384817732083943
2,1.8,180.0,2,50,10,0.0012,0.0006,3,50,2,64,0.453125,0.9272741512406165,-0.0052674498968513506,-0.0035761491789600974,-0.020957839384766586,1.5765549971206443
3,1.6,130.0,2,20,10,0.0008,0.0015,4,40,4,71,0.39436619718309857,0.7494678336634831,-0.024404971438853007,-0.016620524100076306,-0.03432882140323701,1.142764629275192
3,1.4,150.0,1,40,20,0.0006,0.0015,2,24,4,44,0.4318181818181818,0.9582449392016609,-0.0021599034582110432,-0.0014656555456826759,-0.023287815312574178,1.5759152725615846
3,1.4,180.0,3,50,30,0.0008,0.001,4,30,4,52,0.40384615384615385,0.7383286430592313,-0.01561948166531435,-0.010622100050754923,-0.023201901128780178,1.1933047574101265
