ema_fast,ema_slow,breakout_len,atr_len,atr_sl_mult,rr,vol_len,vol_factor,is_monthly,is_mdd,is_pf,is_trades,oos_monthly,oos_mdd,oos_pf,oos_trades,oos_win
33,78,24,14,0.99,3.04,10,1.0,-0.019581162532339325,-0.052447057274537356,0.6189634224478024,59,-0.005594890394284846,-0.017710077241140043,0.8506772015452282,20,0.25
48,120,8,24,1.84,3.26,10,1.36,-0.00848572661445357,-0.032294009000417345,0.7607096054437812,44,-0.018015726963279688,-0.028617018548755757,0.4326207446750064,16,0.125
41,86,23,29,2.03,2.49,8,1.27,-0.0038158975905407955,-0.023454743953073565,0.8432175268146725,33,0.0027010140996492904,-0.007764944950915953,1.153103770943528,12,0.3333333333333333
31,130,48,26,1.02,1.89,14,1.25,-0.001958879556192894,-0.016058804305775887,0.9235108101310824,37,0.001494906130333984,-0.005698723032883435,1.0735636444336234,15,0.4
28,194,9,16,2.3,2.32,37,1.45,0.002835418626382147,-0.021191898558071687,1.1466986661846597,31,-0.0012409744298470526,-0.0101011138778474,0.9253921123328914,10,0.3
27,174,9,15,2.29,2.13,22,0.87,0.0007234649611405075,-0.019368038407588606,1.0342999388146583,37,0.001858403594018787,-0.013138056297574807,1.09506203177423,14,0.35714285714285715
27,112,20,20,2.48,1.76,36,1.36,0.005678041407074508,-0.013454718917598418,1.3216969549128532,33,-0.0056050305141389645,-0.018149913845452947,0.726094473737245,13,0.3076923076923077
38,124,26,10,1.4,2.09,11,1.26,-0.019181252211553868,-0.05297925443721474,0.39553579606914646,38,0.01388835875573946,-0.005514140256133837,1.8546989510428806,14,0.5
20,161,38,18,2.38,2.11,9,1.46,-0.0016138447626882213,-0.02371837499895557,0.9066845030722878,25,0.010777748689799083,-0.0027071983534919797,1.9525185876707003,10,0.5
18,131,38,9,2.11,2.52,32,1.38,-0.0020693380868236355,-0.01724126131335424,0.8711509806519612,22,0.006851735837818618,-0.007834592678802044,1.7614683392970534,7,0.42857142857142855
18,97,44,23,2.08,3.13,24,0.81,-0.007767460287733119,-0.02928641592400827,0.6873815504411083,31,-0.013728950927009764,-0.01590424514688915,0.3250450072583216,10,0.1
28,91,36,14,1.93,2.03,13,1.55,-0.011173999190122519,-0.038906785939265776,0.588046943259391,36,0.00496121386445969,-0.00813221776691364,1.3119620663220941,12,0.4166666666666667
26,189,30,10,1.54,3.06,29,1.56,-0.0006736247362698622,-0.02435090319154265,0.9654586806375085,23,0.010175495719166427,-0.005366004354478093,2.119072851439729,7,0.42857142857142855
21,53,18,29,1.46,2.61,9,1.22,-0.012138589965839386,-0.044234674016113584,0.6967871771873463,51,0.00030641686390908696,-0.014000973420339013,1.0140111452627978,20,0.3
21,178,18,22,1.75,2.6,19,1.24,-0.003598924060931208,-0.032320177948340634,0.8412925297077641,30,0.003370921153499129,-0.012268500648799585,1.1879421394145884,12,0.3333333333333333
32,197,39,24,1.26,2.86,10,1.74,-0.010177335005982502,-0.036880854922475836,0.5535591245556614,27,0.014772328063931583,-0.005279889278462457,2.6140441128738705,8,0.5
39,119,8,20,2.2,2.31,20,1.45,-0.006268631827872184,-0.023855239375164206,0.7508596230827194,34,-0.003686625066231519,-0.01830556489032653,0.8008059589886342,11,0.2727272727272727
16,61,17,14,2.12,3.17,39,1.56,-0.0013079315525387214,-0.02655168882974035,0.9562573627176967,36,-0.00502792444483291,-0.026032698784337116,0.8030081552304877,14,0.21428571428571427
15,123,44,27,1.43,2.24,8,1.26,-0.013037672282285695,-0.03786219247493616,0.5763850585583267,39,0.004693670682507367,-0.008079496604641911,1.2569316943860824,13,0.38461538461538464
31,120,28,10,2.2,2.71,13,1.23,-0.008841606662279289,-0.026212659902867474,0.525327794323173,23,0.011492304364649097,-0.005325974213072571,2.0183840996052513,9,0.4444444444444444
49,172,20,13,0.96,3.0,40,1.38,0.0022021423283296038,-0.027283289514890563,1.0806832079893476,39,0.0004348449694262513,-0.01500308857918653,1.0231627712218332,14,0.2857142857142857
47,93,27,19,1.36,3.0,39,1.47,-0.008338389597741913,-0.031731222688627936,0.6913745285917257,33,0.0024158840080030775,-0.0133722987467505,1.153426843280946,10,0.3
12,148,34,10,1.77,1.93,20,0.93,-0.0076357693589187425,-0.027709109680263966,0.6698503944081093,32,-0.0021044012462319017,-0.011035661191803547,0.8871300333163537,12,0.3333333333333333
20,188,18,23,1.33,1.24,38,1.56,0.0010961864838483493,-0.022587167275371023,1.0469260836469545,49,0.008405376417356392,-0.008019636208178138,1.6077627824424856,15,0.6
41,160,39,30,2.22,2.69,10,1.42,-0.00755508887750822,-0.023851044723828374,0.617597020486212,25,-0.0022087032026003595,-0.005293226970125242,0.8409318606973665,8,0.25
30,174,17,26,1.79,3.58,26,1.24,-0.0015714389331279444,-0.0241473850183207,0.9303194416907751,27,-0.00843342158403071,-0.013134859441920832,0.4742719986533795,8,0.125
19,100,32,27,1.77,3.28,18,1.73,0.0035778058917068645,-0.024073870844074863,1.1848147745321336,28,0.004635755509102113,-0.005357196622686855,1.5098106667718967,6,0.3333333333333333
37,115,12,26,1.55,2.39,27,1.74,0.0021093461884920117,-0.021607813123863395,1.0950429367858339,35,-0.0010818524853922762,-0.015759069572030215,0.9364776120171631,10,0.3
23,74,18,25,1.42,3.27,30,1.73,0.0027507681247580518,-0.027199860443674173,1.1234063554038602,32,0.004405383975177868,-0.01589710392442789,1.2784502101279602,10,0.3
14,126,48,16,0.92,2.53,8,1.44,-0.017182336091466244,-0.04576340986459804,0.5526456327332342,45,0.005942722128795097,-0.008809954471816761,1.2457701941785244,16,0.375
13,182,47,19,0.87,2.59,24,1.64,-0.01071088753185978,-0.03922905799666199,0.6524280455663787,37,0.004099400433990041,-0.00869847493987963,1.1889070800057602,14,0.35714285714285715
23,190,40,30,1.09,2.29,27,1.76,0.0010765006491220142,-0.01972658124723603,1.0559901630686754,31,0.0023500020797417864,-0.008169698993779173,1.1479409974173176,11,0.36363636363636365
12,195,33,20,1.06,2.57,9,1.72,-0.01636315566405422,-0.053118715630426916,0.4498997487531724,34,0.01775023807279541,-0.00824692646059999,1.931894925466284,15,0.4666666666666667
35,129,15,19,1.4,1.32,15,0.87,-0.0030172261379687315,-0.027615187015671894,0.9199271651846033,65,0.000995545919881824,-0.012741580047865186,1.0384725720883636,23,0.4782608695652174
35,182,27,27,1.22,2.86,14,1.3,-0.013050679469717386,-0.0446920327340834,0.4914753352991318,30,0.007370193439979911,-0.008039745342836913,1.4534077132903733,11,0.36363636363636365
36,143,16,10,1.14,1.72,24,1.42,0.0030281972619954356,-0.020096088723519423,1.1242919211963205,43,0.0020520619368540327,-0.014869382535139697,1.112574754746517,14,0.42857142857142855
17,134,37,21,1.37,1.36,19,1.62,0.0001967552196604494,-0.013012137076551133,1.0112261329577013,44,0.018152883261121966,-0.0052743552894158885,2.9518973282256926,14,0.7142857142857143
39,69,41,25,1.51,1.6,27,0.86,-0.0033101830350042993,-0.01948450822235337,0.8723156058203263,41,-0.004325647689961909,-0.018372239069592178,0.7929923936228238,14,0.35714285714285715
33,190,39,27,1.55,2.47,15,1.24,-0.0070455025147933,-0.03483320298540016,0.6527311102387786,26,0.021511589002580545,-0.0026234822427474436,5.745356954820378,7,0.7142857142857143
32,155,18,21,1.87,1.73,17,1.06,-0.007320983020630001,-0.02364552215941662,0.7589094950497257,45,0.0053283775964787505,-0.011818965647395596,1.3334143873717101,13,0.46153846153846156
45,189,20,11,1.16,3.14,38,1.58,0.0007145479049379677,-0.027993397556840383,1.0348476928171577,32,0.00476248892707809,-0.01149887388002202,1.2305573488473496,13,0.3076923076923077
47,193,31,30,0.97,3.19,18,1.36,-0.00938704476718033,-0.037057973125952604,0.5991836558618934,27,0.0008579019328214255,-0.011075943369343477,1.0506169633086848,11,0.2727272727272727
41,70,47,21,1.33,1.21,30,0.88,-0.003114674669371542,-0.022042777937862912,0.8868958566872123,50,-0.004158981803004891,-0.010500170132955677,0.8027473327579345,16,0.4375
40,116,41,16,1.12,2.03,25,1.47,-0.005630117359430753,-0.032221450838822885,0.7906540770878272,37,-0.0009876417555869654,-0.016382700683352236,0.9575604166222448,14,0.35714285714285715
49,174,22,22,1.71,3.22,24,1.57,-0.002797345466828083,-0.024190530051700465,0.8420494961212407,22,0.006544759824424151,-0.00798952337765746,1.4810277229789848,9,0.3333333333333333
49,150,20,23,1.92,2.54,26,1.46,-0.006409447081666575,-0.031917295903971854,0.6820716142049418,26,0.009902171658285885,-0.00790346698986466,1.8661395522074333,9,0.4444444444444444
44,111,25,23,1.36,2.29,32,1.31,-0.006863021717301576,-0.027168605349182307,0.7466671528185295,36,-0.002043428116348278,-0.013313117053095236,0.8779845958678613,10,0.3
49,177,24,24,1.1,2.56,33,1.67,-0.008698322572250894,-0.023428361277282206,0.6067124180482383,27,-0.0029408664282108976,-0.012886059227430136,0.8474196624973469,11,0.2727272727272727
13,78,15,20,1.92,1.54,35,0.97,-0.0022164861555987736,-0.01921943236502277,0.9357129019723606,56,-0.00979500116834664,-0.02776436403745408,0.6950716332574426,21,0.3333333333333333
12,195,10,20,1.49,3.37,39,1.73,0.005439982087965145,-0.016814731892133228,1.2262521432211726,34,0.012034873499747079,-0.013397789574750796,1.7459492650671522,11,0.36363636363636365
17,111,13,21,1.23,3.45,19,1.36,0.005130913513739399,-0.04200662593168225,1.1540916052369834,46,-0.006844630357511261,-0.027112858979105092,0.7629963141200946,15,0.2
40,152,12,27,1.94,1.73,28,1.67,-0.0060449515334248805,-0.022694503229136576,0.7377764484814918,34,-0.0014569404556458165,-0.008923520677327157,0.9113591909464503,11,0.36363636363636365
48,194,29,11,0.8,3.29,27,1.18,-0.01041088616407193,-0.04017742336448238,0.6237728882844105,31,-0.00408387471009497,-0.012435605390789473,0.8362609225249698,13,0.23076923076923078
26,174,22,20,0.96,2.37,34,0.84,-0.004190144962757381,-0.03808018653627088,0.8899194862013325,50,-0.00010770575369334345,-0.014019712972602738,1.0004437496169505,18,0.3333333333333333
17,47,33,22,2.34,2.32,35,1.56,-0.0059236469332129005,-0.026674006065759537,0.7616360679322012,34,-0.010172137462181485,-0.020694040819353443,0.5912781916145,14,0.21428571428571427
25,163,9,29,1.53,2.63,20,1.57,0.006120633737911607,-0.023790933843448547,1.256128843051311,37,0.008218331507768406,-0.00796501266002747,1.5986377744167795,10,0.4
38,151,25,20,1.95,3.03,24,1.31,-0.002691517881801442,-0.02410166839480199,0.8630479822671615,25,0.0053956402898887035,-0.0078609532259456,1.3989956399132488,9,0.3333333333333333
24,151,38,28,0.89,1.28,40,1.65,0.001110898884808309,-0.020333190285825697,1.0500774610673833,46,0.0031330026109708253,-0.008343899511048969,1.1666036109732028,17,0.5294117647058824
18,150,8,19,0.84,2.28,16,1.14,-0.01761947183499246,-0.057936438743099394,0.716480357477157,79,-0.0053412178769804974,-0.020936228581540872,0.8751661260473279,25,0.32
21,176,15,19,1.45,3.12,18,1.37,0.0067367206987469785,-0.03314139743029376,1.2886876813612855,34,-0.006248223680927922,-0.01679076564576565,0.7610448232060755,14,0.21428571428571427
40,76,40,28,1.76,3.43,13,1.17,-0.004390298717707131,-0.02312331957168612,0.8121731977399725,29,-0.0015674766714359745,-0.010525447711865699,0.9073179073175797,9,0.2222222222222222
47,120,15,16,1.28,2.2,31,0.83,-0.014035157544669663,-0.042632388769161866,0.6577117447820174,53,-0.026390646003023766,-0.03776532997519244,0.33526119374068064,20,0.15
11,102,47,26,1.88,2.63,13,1.48,-0.01204631070752793,-0.038211531569892654,0.4938048747967297,29,0.006238383822478211,-0.007935209846506086,1.3978000734592961,11,0.36363636363636365
47,94,9,13,2.41,3.32,11,1.15,-0.00879635648451671,-0.03126788309452877,0.7071138159657788,37,-0.020187906815437584,-0.02350539012778674,0.25711636249788544,13,0.07692307692307693
45,122,20,27,1.95,2.5,26,1.11,-0.0064331573695584066,-0.024007943116500785,0.6793870342359718,26,-0.004711660548631369,-0.020855814040101617,0.7728190600638365,12,0.25
44,167,35,8,0.95,3.58,40,1.74,-0.010456743703111893,-0.038220930550643684,0.5486789148887733,26,0.005714351547995822,-0.008396281704618813,1.3495639125728982,10,0.3
17,153,11,13,0.91,1.42,23,1.51,-0.014181624151479943,-0.05119691749912647,0.6972606145048178,71,0.0058167830949584776,-0.008461727683139686,1.269958152710616,19,0.5263157894736842
40,178,21,20,1.56,2.4,31,1.27,0.0069716487420701245,-0.021889109626134995,1.3810144316517994,30,0.003732119888290253,-0.010715460141965782,1.2343515432119663,11,0.36363636363636365
18,65,27,15,1.78,3.37,12,0.91,-0.0009627933268112621,-0.02978333619313933,0.9742742542476582,41,0.0025233862320854783,-0.013407108975734716,1.1040730554834919,15,0.26666666666666666
36,168,22,10,1.16,2.79,33,1.52,0.00028543859776086755,-0.022121919610922913,1.0178919914838458,30,-0.0037378687827264168,-0.01489916564769922,0.8265974199277704,12,0.25
32,146,27,19,2.35,1.95,8,1.24,-0.010534834120420333,-0.030139488418216343,0.5361113322698665,30,0.004561738324828202,-0.005165021731710517,1.29259480647841,12,0.4166666666666667
11,197,10,28,1.53,3.19,29,0.97,-0.0004264628340586718,-0.01945930085241765,0.9888931270334742,35,0.0015725419957053344,-0.02125879124089891,1.0678553393751264,15,0.26666666666666666
42,177,45,22,2.41,1.53,22,1.23,-0.007341838023645075,-0.02674680968171661,0.5626997355848363,24,0.0014613905039784214,-0.007844711065906229,1.1327619696840534,9,0.4444444444444444
30,170,12,13,2.33,2.03,30,1.46,0.0008056548230406246,-0.0217799048929469,1.042573640033463,33,0.0011392630257358594,-0.007761160366352771,1.0759468262104919,11,0.36363636363636365
27,195,35,10,1.76,2.78,10,1.21,-0.006062824328567196,-0.04007927268437772,0.7423088912385254,30,0.009538251270473586,-0.005334147432276781,1.6981178202993938,10,0.4
19,128,15,30,1.23,3.07,36,1.03,-0.0056852284235424655,-0.039675044529212555,0.8311722088674707,42,-0.0069218335899694505,-0.02452734554846614,0.7908090286347301,18,0.2222222222222222
11,143,37,18,1.7,1.45,33,1.59,-0.003634461999963645,-0.014758513032988474,0.8400971113481647,37,0.01520907651710024,-0.005235670734591413,2.326102167067742,14,0.6428571428571429
17,164,35,16,0.85,3.08,38,0.85,-0.012104442639611634,-0.043055425230078215,0.6665702814930359,42,0.008442388506642029,-0.014180975920655148,1.2919903803320671,18,0.3333333333333333
21,169,29,15,2.48,2.58,28,1.55,-0.0017892660863295662,-0.018416894769419434,0.8898856854692466,22,0.012760937092281655,-0.00524861212612715,2.4119181713366484,8,0.5
31,149,23,15,1.07,1.32,33,0.96,-0.006048426690480557,-0.026564870119769046,0.8064249932293213,52,-0.0004883169846207069,-0.01018975126721533,0.9822005736748376,19,0.47368421052631576
47,147,21,20,2.23,1.73,15,1.61,-0.008004044944980748,-0.03196657518396251,0.6790491413039986,36,-0.0002512686915447926,-0.011541650469291453,0.9895748621682885,13,0.38461538461538464
36,68,38,28,1.15,1.24,12,1.73,-0.0049843385221231,-0.02263930211641596,0.8122131737005508,46,0.003352565815498254,-0.010656522738569763,1.1824796327255915,17,0.5294117647058824
32,77,12,27,1.22,2.77,25,1.13,0.002012235766742476,-0.03531634295726194,1.0675012682027838,45,-0.01063454446452805,-0.02659067291563666,0.6207486078037744,15,0.2
23,55,14,19,1.0,2.67,24,1.45,-0.024086183916226966,-0.06950749201069306,0.5353682817479631,60,-0.0017761022194765497,-0.018595047020458555,0.9428691837751668,17,0.29411764705882354
29,148,42,23,0.88,1.97,24,1.7,-0.00736422308875484,-0.02751740674099079,0.7310920732682288,37,0.014660039159755112,-0.009232704079676912,1.8692197548331653,15,0.5333333333333333
10,138,39,11,1.5,2.82,21,1.08,-0.009921883781322971,-0.028152135960826108,0.6401967094110796,34,0.0029361055470606967,-0.011604347984610519,1.1479097411257904,13,0.3076923076923077
24,111,47,23,2.21,1.3,33,0.97,-0.0038149279216540544,-0.01946409270578653,0.8181923610513311,36,-0.0027786868628520978,-0.009865615947144413,0.7968284976303726,10,0.4
11,70,10,29,1.34,3.52,38,1.76,-0.005400331893127719,-0.027143939321381483,0.8444877360757517,42,-0.0056778769514921335,-0.026456277045018628,0.7999338554760212,15,0.2
11,47,14,19,2.36,2.72,23,1.2,-0.003150464326941327,-0.021333496215221404,0.8899021753856056,38,-0.0043881541893272535,-0.016949104945657933,0.842933402517664,16,0.25
19,185,12,28,1.53,2.96,30,1.63,0.005324549253217015,-0.0173858287841957,1.2559719302708576,31,0.015696937775364628,-0.007985980230732936,2.694307790742339,8,0.5
15,161,11,30,1.65,2.24,22,1.28,0.007639621941359698,-0.021962450521002763,1.318659034622866,40,0.0004419192002191874,-0.010521144611547406,1.028335373153641,12,0.3333333333333333
41,66,10,17,0.81,3.55,11,1.12,-0.019265722779836625,-0.05122072724021065,0.7533903513320608,88,-0.030919610157530864,-0.03576883744448223,0.4829495140053275,28,0.14285714285714285
26,86,26,12,2.26,3.17,29,0.93,-0.0072753216991429115,-0.02697755659492096,0.6116017556440029,23,-0.00020472664112480832,-0.00789868179409181,0.9900918287893007,8,0.25
31,162,18,20,2.48,1.26,19,1.46,-0.0018276872674737321,-0.02005082029732408,0.9183150043150556,40,-0.00025101658447668207,-0.010438053250315327,0.9869494665390738,13,0.46153846153846156
42,79,48,16,1.11,2.69,12,1.11,-0.019805050468484575,-0.05805590189267906,0.5111435249912248,47,-0.004437052583655343,-0.012885256721427929,0.8346879319849545,15,0.26666666666666666
32,81,32,9,1.09,2.2,32,1.6,-0.002233290653608333,-0.03103777755830739,0.9144221151297491,36,-0.0008427369719327116,-0.018830207653645292,0.9588935038137228,12,0.3333333333333333
39,177,48,21,1.07,2.01,17,1.03,-0.008640735407199673,-0.024682565813295976,0.6663873514430143,34,0.005212946905008842,-0.008448955702173633,1.2762476491073367,14,0.42857142857142855
20,124,28,29,2.46,1.53,9,1.73,-0.006666714280552433,-0.02283935926243008,0.6928147753812757,33,0.002442668524288427,-0.005204685205879689,1.184090615960307,11,0.45454545454545453
27,100,18,23,1.78,2.14,33,1.75,-0.004198939764472387,-0.02446086709205697,0.8211925361841614,33,-0.004871134194199711,-0.015713447590596452,0.7358045955751467,11,0.2727272727272727
21,117,11,14,0.81,1.35,34,1.51,-0.009269991668806266,-0.03804028121821157,0.792583879865932,73,-0.0041226167330179475,-0.016678680647739252,0.8500449747171108,20,0.45
17,46,47,19,1.5,1.59,24,1.03,0.004846596280035698,-0.009790473588358606,1.2071109586355122,44,-0.008002295249538771,-0.01698243376835651,0.7401160054659565,20,0.35
30,57,12,23,1.13,1.32,19,1.09,-0.01378782310404314,-0.04499164559120472,0.696011861658763,72,-0.01899971254470134,-0.03716309105454063,0.5216731197346837,25,0.32
32,195,21,17,1.93,3.29,36,1.13,-0.001422849701210871,-0.03194435197062562,0.9304113886674978,25,-0.004387237981951397,-0.01056351595780558,0.7631942698169839,10,0.2
45,83,20,17,1.15,1.91,36,0.95,0.0020317102085276595,-0.0409074488921114,1.0614873070562103,56,-0.007722688844567616,-0.027055933643290953,0.7514745105487339,19,0.3157894736842105
15,102,43,9,1.49,2.83,12,1.63,-0.010922110205669133,-0.035555038904630965,0.6169169149659534,35,-0.0032241424204844105,-0.010439873747276396,0.8490238122997071,12,0.25
39,103,26,30,2.16,1.79,36,1.14,-0.00490245899150199,-0.019702106770554617,0.766292985469327,31,-0.004568764171774098,-0.012951022288725245,0.7126860344140815,10,0.3
45,137,46,26,1.5,1.78,22,1.63,-0.002968177366593383,-0.01501982283573644,0.8416441200300181,28,0.0032599750835815566,-0.006285547144574188,1.2879813586557585,9,0.4444444444444444
18,71,11,25,1.47,1.58,18,1.16,-0.0014925185420923137,-0.020354416661820474,0.9613160797896972,60,-0.0073425365447001845,-0.025354155125318467,0.757040139569695,20,0.35
13,83,41,20,2.49,1.57,14,0.92,-0.0028486804866916238,-0.016600387406986217,0.8821042748062368,39,-0.012829510377352804,-0.018337040441283592,0.5599944990769045,18,0.2777777777777778
39,186,42,28,2.27,1.89,39,1.42,-0.004657423554528806,-0.019826252777231712,0.6859358409620753,21,0.011421845449533397,-0.005222005465572166,3.528353562892059,6,0.6666666666666666
19,169,9,24,1.65,2.75,38,1.49,0.006970627170615362,-0.017685759996794226,1.3515031836076188,31,0.009381102464555369,-0.010562244192223513,1.6873706793990524,10,0.4
10,178,28,11,1.83,2.46,19,0.84,-0.008476807601443093,-0.02530682182946198,0.6760467525719089,34,0.004672773541863462,-0.010523118106881224,1.2985461095264719,11,0.36363636363636365
42,153,39,8,1.91,3.07,14,1.05,-0.008500576696606643,-0.02368749054352126,0.49429272912358846,20,0.007984996761025931,-0.005294596396850149,1.7080310475744243,8,0.375
33,56,26,18,2.46,2.82,10,1.12,6.159706974773194e-05,-0.015842176495244442,1.0082708694167124,25,-0.00841063666621411,-0.015572578619589161,0.5876449390760731,11,0.18181818181818182
36,168,9,24,1.96,2.58,37,1.18,-0.007687678052488822,-0.033482001318812626,0.6799682301643935,31,0.0034522259164244673,-0.013109593575766687,1.1940845916533747,12,0.3333333333333333
37,81,39,17,1.98,1.76,20,1.46,-0.0011862874296999504,-0.020471277964505874,0.9471951737960485,34,0.0032030767832518237,-0.010497237959389283,1.284190465317232,9,0.4444444444444444
46,87,27,25,0.88,2.96,39,1.28,-0.018685381774213417,-0.04970253696536431,0.5222239280815862,44,-0.0034246565768136783,-0.01663403664105545,0.8463628650780776,12,0.25
11,51,47,16,1.59,1.23,39,1.61,0.0023003712382336783,-0.011355842089760038,1.1049062670062553,46,-0.0033379528337069697,-0.009961574390470407,0.8571191462404919,18,0.4444444444444444
29,87,9,8,1.94,2.94,34,1.43,-0.005024439557051119,-0.02411474652059009,0.7902632283968365,31,0.004922845257407271,-0.013125549348825483,1.3658676995013395,9,0.3333333333333333
23,71,22,19,1.81,1.6,31,1.16,0.0024919010259916163,-0.01180986625809921,1.1020141125757885,45,-0.004092385015346034,-0.01720185089221482,0.8035870897006671,14,0.35714285714285715
23,143,25,21,2.16,3.27,29,0.94,-0.0049785008727615265,-0.02119561401722503,0.751339129519847,25,0.004636686023899994,-0.005321117276249843,1.5109111459198215,6,0.3333333333333333
45,86,21,23,2.49,2.65,39,1.48,-0.002904568126999685,-0.02094170429344966,0.855613117554015,27,-0.0023563669999820958,-0.010395519316469426,0.8298853534205818,8,0.25
45,82,45,10,1.23,3.02,23,1.02,-0.0024965885955872125,-0.027369004849881917,0.8991607244316836,31,-0.005962577199920993,-0.01861130176474657,0.6814140721858611,10,0.2
13,188,47,26,1.81,1.24,13,1.48,-0.0020801375883467976,-0.012921848359559007,0.8802831691683823,31,0.006419282149241257,-0.007612731415637786,1.5679945718399373,12,0.5833333333333334
26,132,21,14,1.01,3.15,24,1.63,-4.447327872669771e-05,-0.039875604349299265,1.0038852489251888,43,0.01070545518171051,-0.011258332642731128,1.4990681134065165,14,0.35714285714285715
43,67,34,27,1.9,1.89,21,0.92,4.30737708438933e-05,-0.018394906329930683,1.0057791017756994,32,-0.006316699422359795,-0.015620152086256334,0.6534886758658807,11,0.2727272727272727
42,92,42,24,1.74,1.56,30,1.62,-0.0032404515600892303,-0.018364300691373625,0.8233338783542553,29,-0.000810095654141807,-0.013092284437655977,0.943858271563067,10,0.4
22,76,12,16,1.74,3.15,38,1.18,0.007311390432628295,-0.019847656605158526,1.2832303755670147,38,-0.003416193664027456,-0.02392987482805853,0.8571712139146297,13,0.23076923076923078
14,128,15,30,1.62,1.53,39,0.98,-0.0010542414862836358,-0.023751376384692713,0.968457920022819,52,-0.0032024685655712704,-0.02003419210473467,0.8756157007491762,18,0.3888888888888889
33,106,33,23,2.49,2.6,8,1.12,-0.006143267506120265,-0.022613677297751322,0.7298588389919691,30,-0.00701540319174887,-0.012924447753879797,0.6123559364013573,10,0.2
10,120,9,27,1.96,1.96,40,1.43,0.0043180702829355155,-0.016177074096725752,1.2010834863101325,37,-0.0021466915966722455,-0.01136639028079256,0.9084169705528176,15,0.3333333333333333
44,171,19,27,1.99,3.01,11,1.23,-0.009399246051624455,-0.02520122739093955,0.6363426146760118,32,-0.003205067635086878,-0.015634444800922354,0.8020467187589911,9,0.2222222222222222
28,149,34,20,2.13,2.82,29,1.11,-0.00268687819150637,-0.02395263549746207,0.8537457478686072,24,0.008706858211073198,-0.007891728999694925,1.957248120256002,7,0.42857142857142855
31,93,26,15,1.01,3.51,33,1.1,-0.017181351154943347,-0.04737319841256371,0.5577829709322581,43,0.0001255879034083307,-0.016508206238899703,1.0114567355437387,12,0.25
22,197,16,27,1.91,3.2,19,1.27,-0.008553727139209766,-0.03202240842879944,0.6721717601211074,32,-0.0001635128275988551,-0.015708115840219916,0.993205553648009,8,0.25
23,53,33,17,2.19,1.3,26,1.49,-0.009012021646421786,-0.030126863352776923,0.6524877373203424,41,0.00016465020263867203,-0.01054182071464771,1.0132301514162727,13,0.46153846153846156
47,179,35,8,2.46,2.51,14,1.44,-0.004652991826300745,-0.013106814392825461,0.6622608140049896,18,-0.0014608157544799827,-0.005243420272665,0.7884406093770259,4,0.25
13,192,19,13,1.75,2.06,31,1.72,0.00332383045885587,-0.010866913392822086,1.168666525473762,33,0.0007144328614154816,-0.016096718421844014,1.0387119813678165,14,0.35714285714285715
22,130,11,18,2.38,2.82,18,1.17,-0.008852631279271717,-0.027288103973656552,0.6704678634201956,34,-0.002744940068387214,-0.02097590917819314,0.8705925202910466,12,0.25
50,92,35,18,2.45,2.11,36,1.14,-0.005575392073105423,-0.02379171293663418,0.704883115173009,26,0.0019604073729351246,-0.007824047020861702,1.1775472648713023,8,0.375
45,78,21,10,1.92,3.59,23,0.91,0.00034949229608849386,-0.021303327776240777,1.027954221172905,21,-0.008372944128723137,-0.01309710079102322,0.4764025300917281,8,0.125
38,136,32,26,0.8,2.67,30,1.21,-0.013285533534044602,-0.03900963049141337,0.5801562520512269,37,0.007651608892320194,-0.008604374618159216,1.3973395010076257,13,0.38461538461538464
16,61,24,25,1.14,1.63,14,1.33,-0.01064592840426637,-0.03408972072953986,0.7335776757384522,59,-0.0032773714407317023,-0.014870681221604176,0.9029979119404469,23,0.391304347826087
47,118,40,8,1.08,2.82,11,1.53,-0.013740771894928616,-0.03670518209526896,0.5165592331976527,33,0.004349075158831983,-0.007906864969036254,1.23602481975633,12,0.3333333333333333
35,58,8,14,1.81,3.29,15,1.15,-0.00092794483100056,-0.030029557527803896,0.9772039150597628,44,-0.009627051954732568,-0.024169012699815418,0.7440133393707713,20,0.2
28,83,34,21,1.05,1.61,36,0.94,-0.01250090181930763,-0.0392428919928165,0.6597718662917454,52,0.0018716340452678004,-0.01895618507665542,1.0825030224631687,18,0.4444444444444444
40,63,44,24,1.69,1.97,11,1.0,-0.007859401842679414,-0.039054994117109776,0.7420580042427014,43,-0.004403438659804637,-0.008502663340995364,0.7906521732797928,13,0.3076923076923077
31,116,19,11,2.13,1.86,14,1.48,-0.006072241288633595,-0.017730432096693893,0.7674800311214443,38,-0.0036288187111005454,-0.015685836929266728,0.8437609521458751,15,0.3333333333333333
35,141,33,20,1.47,2.65,31,1.21,-0.004162296023425993,-0.027992042515586846,0.8002930216431415,27,0.00029492617434745405,-0.013332906436639314,1.0227709728593295,10,0.3
46,160,44,17,1.62,3.14,37,0.82,-0.007423179171557326,-0.03263233973357871,0.6540155916642542,26,0.012636686998146685,-0.008021301447037943,1.9204663112459555,10,0.4
18,188,19,30,1.19,2.56,22,1.41,0.003330639835086524,-0.027487265681797823,1.1326817175961044,38,0.0024827596960284026,-0.012655349938198168,1.1380496531549469,12,0.3333333333333333
48,184,25,10,1.12,2.3,40,1.64,-0.001991461153206142,-0.025288194137045972,0.9138668700586943,31,-0.0023077114750638117,-0.013437491873027674,0.8940418145274655,13,0.3076923076923077
